DOI,Query,Title,Journal,ISSN,Publisher,Type,URL,Volume,Issue,Page,Language,PublishedPrint,PublishedOnline,Issued,Author
10.59499/ep235764264,carbides Ti,WC Cemented Carbides: Microstructural Aspects Comparing L-Pbf Additive Manufacture And Convencional Lps,Euro PM2023 Proceedings,,EPMA,proceedings-article,https://doi.org/10.59499/ep235764264,,,,,,2023-9-15,2023-9-15,"F., Miranda, M. O., dos Santos, D., Rodrigues, G. F., Batalha, S.R., Janasi, F.S., Ortega"
10.1017/cbo9781139178877.012,carbides Ti,CHAPTER XI,Ti-ping tien-kwoh,,Cambridge University Press,book-chapter,https://doi.org/10.1017/cbo9781139178877.012,,,300-324,,2012-8-23,,2012-8-23,
10.26522/ti.v1i1.654,carbides Ti,"Phases 1, 2 et 3 de l’auto-organisation plastique",ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v1i1.654,1,1,127-130,,,2012-4-14,2012-4-14,"Cristina, Vinuesa Muñoz, Raul, Díaz Obregón"
10.1016/j.procir.2022.03.113,carbides Ti,Discharge energy based optimisation of sinking EDM of cemented carbides,Procedia CIRP,2212-8271,Elsevier BV,journal-article,https://doi.org/10.1016/j.procir.2022.03.113,108,,734-739,en,2022,,2022,"T., Petersen, U., Küpper, A., Klink, T., Herrig, T., Bergs"
10.1007/978-3-030-86118-6_12,carbides Ti,The Effect of Environment,Structural Integrity,"2522-560X, 2522-5618",Springer International Publishing,book-chapter,https://doi.org/10.1007/978-3-030-86118-6_12,,,387-429,en,2022,2021-11-19,2021-11-19,"Joshua, Pelleg"
10.1063/1.4710246,carbides Ti,On dynamic and elastic stability of group IIIB metal carbides: Ab-initio calculations,AIP Conference Proceedings,0094-243X,AIP,proceedings-article,https://doi.org/10.1063/1.4710246,,,803-804,,2012,,2012,"B. D., Sahoo, D., Mukherjee, K. D., Joshi, Satish C., Gupta"
10.4028/www.scientific.net/msf.783-786.1354,carbides Ti,Carbides and their Role in Advanced Mechanical Properties of L605 Alloy: Implications for Medical Devices,Materials Science Forum,1662-9752,"Trans Tech Publications, Ltd.",journal-article,https://doi.org/10.4028/www.scientific.net/msf.783-786.1354,783-786,,1354-1359,,,2014-5-23,2014-5-23,"Fan, Sun, Diego, Mantovani, Frédéric, Prima"
10.1007/978-3-030-19026-2_12,carbides Ti,"MXene Films, Coatings, and Bulk Processing",2D Metal Carbides and Nitrides (MXenes),,Springer International Publishing,book-chapter,https://doi.org/10.1007/978-3-030-19026-2_12,,,197-219,en,2019,2019-10-31,2019,"Guo-Ming, Weng, Marina, Mariano, Jason, Lipton, André D., Taylor"
10.31496/retii.v1i2.1858,carbides Ti,PlantIA,"Revista de Engenharia, TI e Inovação",2966-2508,Revista Profissao Docente,journal-article,https://doi.org/10.31496/retii.v1i2.1858,1,2,,,,2025-4-23,2025-4-23,"Florisvaldo Cardozo, Bomfim Junior, Cristiano Dorça, Ferreira, Wagner, Cardoso"
10.17265/2161-6221/2018.1-2.006,carbides Ti,Formation of Faceted Excess Carbides in Damascus Steels Ledeburite Class,Journal of Materials Science and Engineering B,"2161-6221, 2161-6221",David Publishing Company,journal-article,https://doi.org/10.17265/2161-6221/2018.1-2.006,8,1,,,2018-2-28,2018-2-28,2018-2-28,"Dmitry Sukhanov, Natalia Plotnikova"
10.1088/1757-899x/22/1/012007,carbides Ti,Quantitative evaluation of carbides in nickel-base superalloy MAR-M247,IOP Conference Series: Materials Science and Engineering,1757-899X,IOP Publishing,journal-article,https://doi.org/10.1088/1757-899x/22/1/012007,22,,012007,,2011-5-1,2011-5-27,2011-5-1,"A, Szczotok"
10.1016/j.cplett.2013.06.030,carbides Ti,Optimization of a hybrid exchange–correlation functional for silicon carbides,Chemical Physics Letters,0009-2614,Elsevier BV,journal-article,https://doi.org/10.1016/j.cplett.2013.06.030,579,,58-63,en,2013-7,,2013-7,"Takuji, Oda, Yanwen, Zhang, William J., Weber"
10.1016/j.molliq.2023.122558,carbides Ti,Efficient immobilization of horseradish peroxidase enzyme on transition metal carbides,Journal of Molecular Liquids,0167-7322,Elsevier BV,journal-article,https://doi.org/10.1016/j.molliq.2023.122558,386,,122558,en,2023-9,,2023-9,"Leila, Razavi, Heidar, Raissi, Farzaneh, Farzad"
10.63451/ti.v1i9.109,carbides Ti,Fake News e Criminalização da Divulgação: Seria Esse o Caminho?,Direito &amp; TI,2447-1097,WB Educação,journal-article,https://doi.org/10.63451/ti.v1i9.109,1,9,6,,,2018-2-3,2018-2-3,"Alesandro, Gonçalves Barreto"
10.1017/cbo9781139178877.007,carbides Ti,CHAPTER VI,Ti-ping tien-kwoh,,Cambridge University Press,book-chapter,https://doi.org/10.1017/cbo9781139178877.007,,,136-176,,2012-8-23,,2012-8-23,
10.2139/ssrn.4608370,carbides Ti,Dissolution of Primary Carbides and Formation and Healing of Kirkendall Voids in Bearing Steel Under   Pulsed Electric Current,,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.4608370,,,,,,,2023,"Zhongxue, Wang, Tao, Zhang, Mengcheng, Zhou, Jinchao, Ma, Xinfang, Zhang, Guojing, Dong"
10.1002/chin.201105214,carbides Ti,"ChemInform Abstract: Alternative Catalytic Materials: Carbides, Nitrides, Phosphides and Amorphous Boron Alloys",ChemInform,"0931-7597, 1522-2667",Wiley,journal-article,https://doi.org/10.1002/chin.201105214,42,5,,en,2011-2,2011-1-7,2011-1-7,"Anne‐Marie, Alexander, Justin S. J., Hargreaves"
10.1039/b916787k,carbides Ti,"Alternative catalytic materials: carbides, nitrides, phosphides and amorphous boron alloys",Chemical Society Reviews,"0306-0012, 1460-4744",Royal Society of Chemistry (RSC),journal-article,https://doi.org/10.1039/b916787k,39,11,4388,en,2010,,2010,"Anne-Marie, Alexander, Justin S. J., Hargreaves"
10.1016/j.matlet.2017.11.088,carbides Ti,Understanding the dissolution mechanism of fused tungsten carbides in Ni-based alloys: An experimental approach,Materials Letters,0167-577X,Elsevier BV,journal-article,https://doi.org/10.1016/j.matlet.2017.11.088,213,,253-256,en,2018-2,,2018-2,"Karsten, Günther, Jean Pierre, Bergmann"
10.4028/www.scientific.net/ddf.365.5,carbides Ti,Diffusion Induced Changes in Eutectic Carbides in Wrought M2 High-Speed Steel at Austenitising,Defect and Diffusion Forum,1662-9507,"Trans Tech Publications, Ltd.",journal-article,https://doi.org/10.4028/www.scientific.net/ddf.365.5,365,,5-10,,,2015-7,2015-7,"Alexander S., Chaus, Matej, Beznák, Miroslav, Sahul"
10.2139/ssrn.5076401,carbides Ti,"Exploring the Pressure Effect on Structural, Elastic and Thermodynamic Properties of Transition Metal Carbides Using First-Principles Calculations",,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.5076401,,,,,,,2025,"Yulai, Song, Hengyao, Tang, Junjie, Ni, Xiaolin, Zhao, Shibao, Wang, Guocheng, Wang"
10.1023/a:1004109212945,carbides Ti,Thermodynamics of the Chemical Vapor Deposition of Carbides in the System TaBr5–CCl4–Cd,Inorganic Materials,"0020-1685, 1608-3172",Springer Science and Business Media LLC,journal-article,https://doi.org/10.1023/a:1004109212945,37,3,237-242,en,2001-3,,2001-3,"O. Yu., Goncharov"
10.31496/retii.v1i1.1723,carbides Ti,Editorial - v. 1 n. 1,"Revista de Engenharia, TI e Inovação",2966-2508,Revista Profissao Docente,journal-article,https://doi.org/10.31496/retii.v1i1.1723,1,1,,,,2024-8-20,2024-8-20,"Maria Heliodora do Vale Romeiro, Collaço"
10.1017/cbo9781139178877.008,carbides Ti,CHAPTER VII,Ti-ping tien-kwoh,,Cambridge University Press,book-chapter,https://doi.org/10.1017/cbo9781139178877.008,,,177-203,,2012-8-23,,2012-8-23,
10.1016/j.physb.2009.03.047,carbides Ti,On transition metals carbides precipitation in alloyed steels,Physica B: Condensed Matter,0921-4526,Elsevier BV,journal-article,https://doi.org/10.1016/j.physb.2009.03.047,404,14-15,2047-2050,en,2009-7,,2009-7,"I., Moussaoui, A., Roula, S., Boufligha"
10.1063/1.1579867,carbides Ti,Self-embedded nanocrystalline chromium carbides on well-aligned carbon nanotips,Applied Physics Letters,"0003-6951, 1077-3118",AIP Publishing,journal-article,https://doi.org/10.1063/1.1579867,82,24,4337-4339,en,2003-6-16,,2003-6-16,"C. L., Tsai, J. H., Hsu, C. F., Chen"
10.1039/d1sc04910k,carbides Ti,Chromium carbides and cyclopropenylidenes,Chemical Science,"2041-6520, 2041-6539",Royal Society of Chemistry (RSC),journal-article,https://doi.org/10.1039/d1sc04910k,12,42,14281-14287,en,,2021,2021,"Takashi, Kurogi, Keiichi, Irifune, Kazuhiko, Takai"
10.2139/ssrn.4946589,carbides Ti,Highly Efficient Porous Mxene Desalination Membranes Controlled by the Thickness of the Transition Metal Carbides,,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.4946589,,,,,,,2024,"Ting, Si, Xinyao, Ma, Zhenyu, Liao, Huan, Chen, Bochun, Liang, Sai Tak, Chu, Jun, Fan"
10.1063/1.1558227,carbides Ti,"Nucleation, growth, and graphitization of diamond nanocrystals during chlorination of carbides",Journal of Applied Physics,"0021-8979, 1089-7550",AIP Publishing,journal-article,https://doi.org/10.1063/1.1558227,93,7,4207-4214,en,2003-4-1,,2003-4-1,"Sascha, Welz, Yury, Gogotsi, Michael J., McNallan"
10.1016/j.wear.2009.09.009,carbides Ti,Crater wear patterns analysis on multi-layer coated carbides using the wavelet transform,Wear,0043-1648,Elsevier BV,journal-article,https://doi.org/10.1016/j.wear.2009.09.009,268,3-4,493-504,en,2010-2,,2010-2,"Jorge A., Olortegui-Yume, Patrick Y., Kwon"
10.2139/ssrn.4115465,carbides Ti,"Effects of Nano Wc and Cr3c2 on Grain Growth, Microstructure and Mechanical Properties of Ultra-Coarse Cemented Carbides",SSRN Electronic Journal,1556-5068,Elsevier BV,journal-article,https://doi.org/10.2139/ssrn.4115465,,,,en,,,2022,"Han, Wang, Jinwen, Ye, Ying, Liu"
10.33414/rtyc.45.14-30.2022,carbides Ti,"Propiedades semiconductoras del óxido de Ti sobre sustratos vidrio/Ti y chapa de Ti en contacto con una solución de 0,5 M de HClO4",Revista Tecnología y Ciencia,1666-6933,Universidad Tecnologica Nacional,journal-article,https://doi.org/10.33414/rtyc.45.14-30.2022,,45,14-30,,,2022-11-11,2022-11-11,"Santiago, Décima, Eliseo Narciso, Díaz, Ana Silvina, Fuentes, Francisco Ángel, Filippin"
10.1007/s11664-009-0745-z,carbides Ti,Impact of Ti Sputter Target Denitridation on the Crystallographic Orientation of Single Ti Layers and Ti/TiN/AlCu Layer Stacks on Different Oxides,Journal of Electronic Materials,"0361-5235, 1543-186X",Springer Science and Business Media LLC,journal-article,https://doi.org/10.1007/s11664-009-0745-z,38,6,797-801,en,2009-6,2009-4-21,2009-4-21,"D., Wolansky, P., Zaumseil"
10.63451/ti.v1i6.50,carbides Ti,"Viagem no Tempo, Perda de uma Oportunidade e a Reputação Digital",Direito &amp; TI,2447-1097,WB Educação,journal-article,https://doi.org/10.63451/ti.v1i6.50,1,6,7,,,2016-7-19,2016-7-19,"Adriano, Augusto Fidalgo"
10.2139/ssrn.4879916,carbides Ti,Improved Mechanical Properties of W-Zr-Ti-Nb Alloys Via Adding Ti and Nb,,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.4879916,,,,,,,2024,"Tianyu, Liu, Xingwei, Liu, Fawei, Tang, Jiang, Chen, Jinxu, Liu"
10.4028/www.scientific.net/kem.647.9,carbides Ti,Identification of Carbides in Sub-Zero Treated Vanadis 6 Ledeburitic Steel,Key Engineering Materials,1662-9795,"Trans Tech Publications, Ltd.",journal-article,https://doi.org/10.4028/www.scientific.net/kem.647.9,647,,9-16,,,2015-5,2015-5,"Jana, Ptačinová, Mária, Dománková, Mária, Hudáková, Peter, Jurči, Pavel, Bílek"
10.2478/scjme-2021-0035,carbides Ti,Structural Strength of Cemented Carbides,Strojnícky časopis - Journal of Mechanical Engineering,2450-5471,Walter de Gruyter GmbH,journal-article,https://doi.org/10.2478/scjme-2021-0035,71,2,291-298,en,2021-11-1,2021-12-7,2021-11-1,"Soroka, Olena, Rodichev, Iuriy, Vorontsov, Borys, Protasov, Roman"
10.1080/09507116.2014.937620,carbides Ti,Possibilities of laser-beam joining cemented carbides to steel,Welding International,"0950-7116, 1754-2138",Informa UK Limited,journal-article,https://doi.org/10.1080/09507116.2014.937620,30,3,187-191,en,2016-3-3,2015-4-24,2015-4-24,"Zbigniew, Mirski, Kazimierz, Granat, Sebastian, Stano"
10.4028/0-87849-432-4.1821,carbides Ti,Effects of Ti-1023 Anodized Coating on Corrosion Behavior of Ti-1023/30CrMnSiA and Ti-1023/LY12 Galvanic Couples,Materials Science Forum,0255-5476,Trans Tech Publications Ltd.,book-chapter,https://doi.org/10.4028/0-87849-432-4.1821,,,1821-1826,,,2007-5-15,2007-5-15,"Jian Hua, Liu, Jun Xiu, Shi, Song Mei, Li, Jun Lan, Yi"
10.2139/ssrn.5134083,carbides Ti,Cu-Sn-Ti/Cu Foam/Cu-Sn-Ti Multi-Layer Filler Alloy To Modulate the Microstructure and Shear Strength of Yg18/Cu-Sn-Ti/40cr Joints,,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.5134083,,,,,,,2025,"Zhaoyang, Zheng, Tianyu, Zhang, Jianlong, Wang, Shaoheng, Wang, An, Du, Ruina, Ma, Yongzhe, Fan, Xue, Zhao, Xiaoming, Cao"
10.1002/chin.200543015,carbides Ti,Synthesis and Characterization of Ti‐HMS and CoMo/Ti‐HMS Oxide Materials with Varying Ti Content.,ChemInform,"0931-7597, 1522-2667",Wiley,journal-article,https://doi.org/10.1002/chin.200543015,36,43,,en,2005-10-25,2005-9-29,2005-9-29,"T. A., Zepeda, J. L. G., Fierro, B., Pawelec, R., Nava, T., Klimova, G. A., Fuentes, T., Halachev"
10.1515/htmp-2014-0235,carbides Ti,Direct Extraction of Ti and Ti Alloy from Ti-Bearing Dust Slag in Molten CaCl<sub>2</sub>,High Temperature Materials and Processes,"2191-0324, 0334-6455",Walter de Gruyter GmbH,journal-article,https://doi.org/10.1515/htmp-2014-0235,35,6,591-597,en,2016-6-1,2015-7-25,2015-7-25,"Chaoyi, Chen, Chong, Zhao, Junqi, Li, Shufeng, Yang"
10.1016/s0966-9795(02)00028-6,carbides Ti,"Microstructure and mechanical properties of as-cast and aged Nb–15 at.% Al–10 at.% Ti, –25 at.% Ti and –40 at.% Ti alloys",Intermetallics,0966-9795,Elsevier BV,journal-article,https://doi.org/10.1016/s0966-9795(02)00028-6,10,5,441-458,en,2002-5,,2002-5,"Dah-Liang, Guan, Charlie R, Brooks, Peter K, Liaw"
10.1179/174329006x113454,carbides Ti,Brazed joints of C<sub>f</sub>–SiC composite to Ti alloy using Ag–Cu–Ti–(Ti + C) mixed powder as interlayer,Powder Metallurgy,"0032-5899, 1743-2901",SAGE Publications,journal-article,https://doi.org/10.1179/174329006x113454,49,4,345-348,en,2006-12,2013-7-19,2006-12,"G. B., Lin, J. H., Huang"
10.1017/cbo9781139178877,carbides Ti,Ti-ping tien-kwoh,,,Cambridge University Press,monograph,https://doi.org/10.1017/cbo9781139178877,,,,,2012-8-23,2013-5-5,2012-8-23,"Augustus F., Lindley"
10.4028/www.scientific.net/kem.321-323.561,carbides Ti,Assessment of Mechanical Degradation in Pressure Vessel Steel by Morphological Analysis of Carbides,Key Engineering Materials,1662-9795,"Trans Tech Publications, Ltd.",journal-article,https://doi.org/10.4028/www.scientific.net/kem.321-323.561,321-323,,561-564,,,2006-10,2006-10,"Jai Won, Byeon, S.I., Kwun, Kae Myung, Kang"
10.5539/jmsr.v5n3p59,carbides Ti,Morphology of Excess Carbides Damascus Steel,Journal of Materials Science Research,"1927-0593, 1927-0585",Canadian Center of Science and Education,journal-article,https://doi.org/10.5539/jmsr.v5n3p59,5,3,59,,,2016-5-17,2016-5-17,"D. A., Sukhanov, L. B., Arkhangelsky, N. V., Plotnikova, N. S., Belousova"
10.1016/b978-0-12-821993-5.00004-2,carbides Ti,"2D metal carbides and their hybrid nanostructure: fundamental, synthesis, and applications",Fundamentals and Supercapacitor Applications of 2D Materials,,Elsevier,book-chapter,https://doi.org/10.1016/b978-0-12-821993-5.00004-2,,,235-251,en,2021,,2021,"Indrajit, Patil, Haridas, Parse, Dattatray J., Late, Bhalchandra, Kakade"
10.4028/www.scientific.net/msf.638-642.3105,carbides Ti,Investigation of Bar-Like Carbides in HR3C Boiler Steel,Materials Science Forum,1662-9752,"Trans Tech Publications, Ltd.",journal-article,https://doi.org/10.4028/www.scientific.net/msf.638-642.3105,638-642,,3105-3110,,,2010-1-12,2010-1-12,"Shi Chang, Cheng, Zheng Dong, Liu, Hang Sheng, Bao, Jiing Zhong, Wang"
10.1017/cbo9781139178884,carbides Ti,Ti-ping tien-kwoh,,,Cambridge University Press,monograph,https://doi.org/10.1017/cbo9781139178884,,,,,2012-8-16,2013-5-5,2012-8-16,"Augustus F., Lindley"
10.63451/ti.v1i1.20,carbides Ti,Quanto Vale a Informação da sua Empresa? Ela está Devidamente Protegida?,Direito &amp; TI,2447-1097,WB Educação,journal-article,https://doi.org/10.63451/ti.v1i1.20,1,1,4,,,2015-9-25,2015-9-25,"Cristina, Moraes Sleiman"
10.2139/ssrn.4829880,carbides Ti,A Semi-Amorphous Ti-Bdc-Derived Ti/C Nanocomposite for Efficient Electromagnetic Wave Absorption,,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.4829880,,,,,,,2024,"Zan, Li, Xinbo, Zhao, Yuye, Dou, Min, Gao, Shuang, Guo"
10.3724/sp.j.1009,carbides Ti,wen ti 001,Chinese Journal of Natural Medicines,1672-3651,China Science Publishing & Media Ltd.,journal-article,https://doi.org/10.3724/sp.j.1009,6,2,1-100,en,2008-9-26,,2008-9-26,"xue, ling"
10.1142/9781783267170_0015,carbides Ti,Coatings of Transition Metal Nitrides and Carbides,Materials for Total Joint Arthroplasty,,IMPERIAL COLLEGE PRESS,book-chapter,https://doi.org/10.1142/9781783267170_0015,,,431-464,en,2015-12,2015-10-13,2015-10-13,"C., Fabry, C., Zietz, R., Dammer, R., Bader"
10.1016/j.matlet.2024.137243,carbides Ti,Comparative study of Ti/Al and Ti/Al/Ti/Au ohmic contacts to AlGaN/GaN heterostructures,Materials Letters,0167-577X,Elsevier BV,journal-article,https://doi.org/10.1016/j.matlet.2024.137243,376,,137243,en,2024-12,,2024-12,"Ayse, Canbolat, Abdullah, Akkaya, Enise, Ayyıldız"
10.1007/s11661-024-07395-8,carbides Ti,"An Improved Model for Molar Volumes of Ti-Carbide, Ti-Nitride and Ti-Carbo-Nitride",Metallurgical and Materials Transactions A,"1073-5623, 1543-1940",Springer Science and Business Media LLC,journal-article,https://doi.org/10.1007/s11661-024-07395-8,55,6,1728-1732,en,2024-6,2024-4-11,2024-4-11,"Huaqing, Zhang, Yong, Du, George, Kaptay"
10.1115/1.0000200v,carbides Ti,Effects of Test Temperature and Grain Boundary Carbides on Tensile Properties and Hydrogen Embrittlement of 304 and 316l Stainless Steels,,,ASME International,posted-content,https://doi.org/10.1115/1.0000200v,,,,,,,2021-7-16,"Jaeyeong, Park, Thanh, Tuan Nguyen, Un-Bong, Baek, Seung-Hoon, Nahm"
10.1016/j.ceramint.2011.04.035,carbides Ti,Fabrication and characterization of ultrafine WC–8Co–xCeB6 cemented carbides,Ceramics International,0272-8842,Elsevier BV,journal-article,https://doi.org/10.1016/j.ceramint.2011.04.035,37,7,2795-2801,en,2011-9,,2011-9,"Xiao, Dai-hong, Zhang, Fu-qin, Luo, Wei-hong"
10.26678/abcm.cobem2021.cob2021-1692,carbides Ti,Grinding customized carbides for thread turning of titanium alloys,Proceedings of the 26th International Congress of Mechanical Engineering,,ABCM,proceedings-article,https://doi.org/10.26678/abcm.cobem2021.cob2021-1692,,,,,2021,,2021,"Felipe, Dias Monteiro, Carlos, Ventura, Armando Ítalo, Sette Antonialli, Edson, Bruno Lara Rosa"
10.1088/1742-6596/2057/1/012115,carbides Ti,Modeling of shock-wave loading of carbides as mixtures of components,Journal of Physics: Conference Series,"1742-6588, 1742-6596",IOP Publishing,journal-article,https://doi.org/10.1088/1742-6596/2057/1/012115,2057,1,012115,,2021-10-1,,2021-10-1,"K K, Maevskii"
10.2139/ssrn.5367250,carbides Ti,Effect of VC Content on the Performance of Ultrafine-Grained Wc-6co Cemented Carbides,,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.5367250,,,,,,,2025,"Jin, Yan, Jin, Du, Guosheng, Su, Peirong, Zhang, Binxun, Li, Yan, Xia, Chonghai, Xu, Chongyan, Zhang"
10.21923/jesd.365213,carbides Ti,ÖN ALAŞIMLANDIRILMIŞ Ti6Al4V TOZU İLE Ti(CP) TOZUNUN SIKIŞTIRILABİLME ŞARTLARININ ARAŞTIRILMASI,Mühendislik Bilimleri ve Tasarım Dergisi,1308-6693,Muhendislik Bilimleri ve Tasarim Dergisi,journal-article,https://doi.org/10.21923/jesd.365213,6,1,175-181,,,2018-3-30,2018-3-30,"Muqdad Naser M., AL-DULAIMI, Remzi, VAROL"
10.1017/cbo9781139178877.015,carbides Ti,CHAPTER XIV,Ti-ping tien-kwoh,,Cambridge University Press,book-chapter,https://doi.org/10.1017/cbo9781139178877.015,,,392-424,,2012-8-23,,2012-8-23,
10.4028/www.scientific.net/ssp.217-218.325,carbides Ti,Steels with High Temperature Carbides - New Possibilities for Semi-Solid State Processing,Solid State Phenomena,1662-9779,"Trans Tech Publications, Ltd.",journal-article,https://doi.org/10.4028/www.scientific.net/ssp.217-218.325,217-218,,325-331,,,2014-9,2014-9,"Hana, Jirková, Kateřina, Rubešová, Vít, Pileček, Mária, Behúlová"
10.1016/j.actamat.2014.07.070,carbides Ti,Ab initio investigations of the phase stability in tantalum carbides,Acta Materialia,1359-6454,Elsevier BV,journal-article,https://doi.org/10.1016/j.actamat.2014.07.070,80,,341-349,en,2014-11,,2014-11,"Xiao-Xiang, Yu, Christopher R., Weinberger, Gregory B., Thompson"
10.5194/nhess-2022-293-ac3,carbides Ti,Reply on RC3,,,Copernicus GmbH,peer-review,https://doi.org/10.5194/nhess-2022-293-ac3,,,,,2023-2-24,,2023-2-24,"Neng-Ti, Yu"
