DOI,Query,Title,Journal,ISSN,Publisher,Type,URL,Volume,Issue,Page,Language,PublishedPrint,PublishedOnline,Issued,Author
10.59689/vris.v9i1.1154,high entropy alloys spall strength,Strength of Evidence of Electronic Media (Teleconference) In The Criminal Justice System,VRISPRAAK : International Journal of Law,,,,https://doi.org/10.59689/vris.v9i1.1154,,,,,,,2025-3-30,"Muslim, Mamulai, Hardianto Djanggih, Mirnawanti Wahab"
10.1002/smll.202500847,high entropy alloys spall strength,Multifunctional Polyurethane Exhibiting High Mechanical Performance and Shape‐Memory‐Assisted Self‐Healing,Small,,,,https://doi.org/10.1002/smll.202500847,,,,,,,2025-3-30,"Xiaoyue, Wang, Song, Li, Zenghui, Yang, Yaoming, Zhang, Qihua, Wang, Tingmei, Wang, Xinrui, Zhang"
10.17309/tmfv.2025.2.23,high entropy alloys spall strength,Analyzing Research Trends on High Intensity Interval Training and Oxidative Stress: A Bibliometric Analysis (2003-2024),Physical Education Theory and Methodology,,,,https://doi.org/10.17309/tmfv.2025.2.23,,,,,,,2025-3-30,"Anshul, Meena, Pradeep Singh, Chahar, Jagdeep, Singh"
10.37391/ijeer.130114,high entropy alloys spall strength,A Switched Capacitor – Inductor High Gain DC-DC Converter for Solar PV Applications,International Journal of Electrical and Electronics Research,,,,https://doi.org/10.37391/ijeer.130114,,,,,,,2025-3-30,"S V V N Chanukya, Padira, Hemalatha, Javvaj, Zoya, Parvez, K., Sarada, Busireddy Hemanth, Kumar, Arvind R, Singh"
10.1002/mrm.30487,high entropy alloys spall strength,"Flexible, high spatial and temporal resolution absolute thermometry of <scp>MRI</scp> phantoms using ethylene glycol",Magnetic Resonance in Medicine,,,,https://doi.org/10.1002/mrm.30487,,,,,,,2025-3-30,"Wesley, Judd, Seong‐Eun, Kim, John, Dzikiy, Dennis L., Parker, Henrik, Odéen"
10.34185/1562-9945-1-156-2025-19,high entropy alloys spall strength,ENHANCING THE CORROSION RESISTANCE OF Al-Zn-Mg-Cu ALUMINUM ALLOYS THROUGH MODIFICATION WITH TITANIUM CARBIDE POWDER,System technologies,,,,https://doi.org/10.34185/1562-9945-1-156-2025-19,,,,,,,2025-3-30,"Y.V., Tkachov, T.V., Nosova, O.V., Kalinin"
10.15680/ijircce.2025.1303101,high entropy alloys spall strength,High-Isolation MIMO Antenna with a hybrid Decoupling Structure,International Journal of Innovative Research in Computer and Communication Engineering,,,,https://doi.org/10.15680/ijircce.2025.1303101,,,,,,,2025-3-30,"Billah, Masum, Haque, Rijvi, Roy, Apu, Khan Muhammad, Nouman"
10.17580/chm.2025.03.12,high entropy alloys spall strength,Microstructure and mechanical properties of welded joints of high-strength steel S460J4W with improved atmospheric corrosion resistance for bridgebuilding,Chernye Metally,,,,https://doi.org/10.17580/chm.2025.03.12,,,,,,,2025-3-30,"E. A., Goli-Oglu, A. N., Filatov"
10.34244/jfoys.2024.22.1.6,high entropy alloys spall strength,Development of D-PBL Program and Case Studies Using Digital Tools for High School Students: H Girls’ High School Digital Campaign Project,Future Oriented Youth Society,,,,https://doi.org/10.34244/jfoys.2024.22.1.6,,,,,,,2025-3-30,"Jungmin, Park"
10.17835/2078-5429.2025.16.1.068-075,high entropy alloys spall strength,Estimation of Entropy Level in Creative Systems: Methodological Aspect,Journal of Economic Regulation,,,,https://doi.org/10.17835/2078-5429.2025.16.1.068-075,,,,,,,2025-3-30,"Mikhail V., Grechko, Mikhail A., Stasevich"
10.3390/s25072187,high entropy alloys spall strength,A Robust Method Based on Deep Learning for Compressive Spectrum Sensing,Sensors,,,,https://doi.org/10.3390/s25072187,,,,,,,2025-3-30,"Haoye, Zeng, Yantao, Yu, Guojin, Liu, Yucheng, Wu"
10.21177/1998-4502-2025-17-1-89-102,high entropy alloys spall strength,Migration plans of high school students in Dagestan: intraregional and local differences,Sustainable Development of Mountain Territories,,,,https://doi.org/10.21177/1998-4502-2025-17-1-89-102,,,,,,,2025-3-30,"Natalia, Shchitova, Ivan, Soloviev, Juliya, Zolnikova"
10.1002/pro6.70004,high entropy alloys spall strength,Application of high‐dose‐rate endorectal brachytherapy in the treatment of locally advanced rectal cancer,Precision Radiation Oncology,,,,https://doi.org/10.1002/pro6.70004,,,,,,,2025-3-30,"Tianyao, Wang, Yifan, Tao, Guanghui, Gan, Long, Chen, Yuan, Xu, Fei, Sun, Xiaoting, Xu"
10.31014/aior.1993.08.01.570,high entropy alloys spall strength,The Status of Resource Availability and Science Teaching at the Junior High School Level in Ghana,Education Quarterly Reviews,,,,https://doi.org/10.31014/aior.1993.08.01.570,,,,,,,2025-3-30,"Cosmos, Eminah"
10.17478/jegys.1558532,high entropy alloys spall strength,"The contribution of the “scientific literacy workshop"" on high school students' research attitudes",Journal for the Education of Gifted Young Scientists,,,,https://doi.org/10.17478/jegys.1558532,,,,,,,2025-3-30,"Oguzhan, Tekın"
10.29318/ker.31.1.2,high entropy alloys spall strength,A Study on the Educational and Cultural Background of the Admission Concept to Equalized General High Schools in Jeju,The Korea Educational Review,,,,https://doi.org/10.29318/ker.31.1.2,,,,,,,2025-3-30,"Hong-Tak, Kim, Dong-Ho, Kang"
10.37934/aram.134.1.113,high entropy alloys spall strength,Flexural Strength of Hybrid Steel-Coir Rope Fiber Reinforced Concrete,Journal of Advanced Research in Applied Mechanics,,,,https://doi.org/10.37934/aram.134.1.113,,,,,,,2025-3-30,"Shahrizan, Baharom, S . M., Priok Rashid, Hassan Amer, Algaifi, Muhammad Khairuddin, Zulkifli, Siah Teng, Tang, Mohamed, S Majdub"
10.21660/2025.127.4698,high entropy alloys spall strength,AN EXPERIMENTAL STUDY ON COMPRESSIVE STRENGTH OF CONCRETE-FILLED BAMBOO COLUMNS: NOVEL DRILLING AND CASTING SYSTEM,International Journal of GEOMATE,,,,https://doi.org/10.21660/2025.127.4698,,,,,,,2025-3-30,"Trung Phong, Le"
10.35335/obgyn.v3i2.210,high entropy alloys spall strength,Analysis of the Causes of High Maternal Mortality Rates in Hospitals: Contributing Factors and Solutions for Improvement,International Journal on ObGyn and Health Sciences,,,,https://doi.org/10.35335/obgyn.v3i2.210,,,,,,,2025-3-30,"Meutia, Ramadhani, Rukaiyah, Rukaiyah"
10.55956/oqfc2076,high entropy alloys spall strength,STUDY OF CHEMICAL TECHNOLOGY FOR THE PRODUCTION OF HIGH-SWELLING POLYMER HYDROGELS (HSPH),Mechanics and Technologies,,,,https://doi.org/10.55956/oqfc2076,,,,,,,2025-3-30,"A., Azimov, A.A., Bolysbek, G.M., Iztleuov, Sh.D., Shirinov"
10.1002/cta.4527,high entropy alloys spall strength,A Wide‐Range Voltage and High‐Speed Progressive Level Shifter With Charge Pump for Embedded Flash Memory,International Journal of Circuit Theory and Applications,,,,https://doi.org/10.1002/cta.4527,,,,,,,2025-3-30,"Tao, Xu, Guoji, Qiu, Zhiyuan, Hu, Zhengxuan, Zhang, Dawei, Bi"
10.1002/batt.202500029,high entropy alloys spall strength,Unlocking the High Rate Performance of Na<sub>0.44</sub>MnO<sub>2</sub> with a Boron Doping Strategy,Batteries &amp; Supercaps,,,,https://doi.org/10.1002/batt.202500029,,,,,,,2025-3-30,"Wenchong, Ding, Zhongqiang, Ye, Zhifeng, Huang, Hai, Hu, Li, Liu"
10.30574/wjbphs.2025.21.3.0261,high entropy alloys spall strength,"Gender disparities in sleep quality: insights from high school and college students in Thiruvalla Taluk, Kerala",World Journal of Biology Pharmacy and Health Sciences,,,,https://doi.org/10.30574/wjbphs.2025.21.3.0261,,,,,,,2025-3-30,"ROYCE AN ABRAHAM, ANGELIN SUSAN VARGHESE, ASHISHA SAM JACOB, PHILIP JACOB"
10.3390/electronics14071398,high entropy alloys spall strength,Design and Process Implementation of Silicon-Based Carrier for 100 G/200 G Electro-Absorption Modulated Laser Chips,Electronics,,,,https://doi.org/10.3390/electronics14071398,,,,,,,2025-3-30,"Liang, Li, Xuan, Chen, Linfeng, Zhan, Chenggang, Guan, Wengang, Yao, Yuming, Zhang, Yifan, Xiao, Xuelong, Fan, Chen, Xu, Yifeng, Chen"
10.13074/jent.2025.03.2511289,high entropy alloys spall strength,Behavior of High-performance Geopolymer Concrete Beams with Substitution of Silica Fume and GGBS/Fly Ash,Journal of Environmental Nanotechnology,,,,https://doi.org/10.13074/jent.2025.03.2511289,,,,,,,2025-3-30,"A. Kandasamy, B. Ramesh, Mahmoud Al Khazaleh, K. Athiappan"
10.1002/smll.202412447,high entropy alloys spall strength,"Boron Nitride‐Polymer Composites with High Thermal Conductivity: Preparation, Functionalization Strategy and Innovative Structural Regulation",Small,,,,https://doi.org/10.1002/smll.202412447,,,,,,,2025-3-30,"Mengsha, Li, Shufen, Han, Chun, Dan, Tao, Wu, Feng, You, Xueliang, Jiang, Yunhui, Wu, Zhi‐Min, Dang"
10.1002/anie.202503209,high entropy alloys spall strength,Ion‐Docking Effect Enabling Rechargeable High‐Voltage Magnesium–Iodine/Chlorine Battery,Angewandte Chemie International Edition,,,,https://doi.org/10.1002/anie.202503209,,,,,,,2025-3-30,"Longyuan, Guo, Tong, Li, Ting, Yang, Zhenglin, Hu, Aoxuan, Wang, Jiayan, Luo"
10.17580/tsm.2025.03.11,high entropy alloys spall strength,Deformation processes during high-speed milling of aluminum alloys,Tsvetnye Metally,,,,https://doi.org/10.17580/tsm.2025.03.11,,,,,,,2025-3-30,"М. А., Admakin, О. N., Admakina, D. Yu., Timofeev, А. D., Khalimonenko"
10.61091/jcmcc127a-459,high entropy alloys spall strength,Comprehensive Evaluation Model Construction of Multidimensional Financial Indicators Based on Entropy Weight Method,Journal of Combinatorial Mathematics and Combinatorial Computing,,,,https://doi.org/10.61091/jcmcc127a-459,,,,,,,2025-3-30,
10.17309/tmfv.2025.2.21,high entropy alloys spall strength,"Measuring the Parameters of Maximum Muscle Strength, Muscle Mass, Muscle Damage in Active Adult Males after Low–Load High–Repetition with High–Load Low–Repetition Resistance Training",Physical Education Theory and Methodology,,,,https://doi.org/10.17309/tmfv.2025.2.21,,,,,,,2025-3-30,"Irmantara, Subagio, Fajar Eka, Samudra, Adi, Pranoto, Dwi Cahyo, Kartiko, Oce, Wiriawan, Andri, Suyoko, Dani, Primanata, Bekir Erhan, Orhan"
10.1002/adma.202418741,high entropy alloys spall strength,Pre‐Established Ion Transport Pathways Through Electrolyte Initiator for High‐Efficiency Polymer Interface Enabling Ultra‐Stable Aqueous Zinc‐Metal Anodes,Advanced Materials,,,,https://doi.org/10.1002/adma.202418741,,,,,,,2025-3-30,"Die, Luo, Ben, Niu, Pan, Du, Qiurui, Lin, Liwen, Hu, Yuting, Jiang, Chen, Peng, Xianru, He"
10.3390/e27040366,high entropy alloys spall strength,Generalized Orthogonal de Bruijn and Kautz Sequences,Entropy,,,,https://doi.org/10.3390/e27040366,,,,,,,2025-3-30,"Yuan-Pon, Chen, Jin, Sima, Olgica, Milenkovic"
10.5539/jmr.v17n1p1,high entropy alloys spall strength,"A Proof of the Collatz Conjecture via Thermodynamic Entropy Decay, Modular Arithmetic, and 2-Adic Analysis",Journal of Mathematics Research,,,,https://doi.org/10.5539/jmr.v17n1p1,,,,,,,2025-3-30,"Faustino, Malena"
10.26803/ijlter.24.3.28,high entropy alloys spall strength,Factors Affecting the English Language Competency among Minority Nationality Junior High School Students: A Qualitative Inquiry,"International Journal of Learning, Teaching and Educational Research",,,,https://doi.org/10.26803/ijlter.24.3.28,,,,,,,2025-3-30,"Panzhen, Zhao, Aminuddin, Hassan, Nur Aimi Nasuha, Burhanuddin, Long, Shi"
10.33369/jk.v9i1.40369,high entropy alloys spall strength,Mental Toughness and Academic Achievement of Student-Athletes in Junior High Schools,Kinestetik : Jurnal Ilmiah Pendidikan Jasmani,,,,https://doi.org/10.33369/jk.v9i1.40369,,,,,,,2025-3-30,"Yahya Eko Nopiyanto, Andes Permadi, Rachman Dani, Ipa Sari Kardi, Ibrahim, Cahyo Wibowo, Arizky, Ramadhan"
10.59188/eduvest.v5i3.50923,high entropy alloys spall strength,Implementation of Flashcards in Increasing Arabic Vocabulary For Junior High School Grade 3 Students for Arabic Speaking Skills,Eduvest - Journal of Universal Studies,,,,https://doi.org/10.59188/eduvest.v5i3.50923,,,,,,,2025-3-30,"Novel, Novel, Nurul, Murtadho, Ibnul Samsul, Huda"
10.5946/ce.2024.185,high entropy alloys spall strength,One-session endoscopic ultrasound-guided cholecystoduodenostomy for treatment of a high-surgical risk patient with symptomatic cholelithiasis of remnant gallbladder,Clinical Endoscopy,,,,https://doi.org/10.5946/ce.2024.185,,,,,,,2025-3-30,"Oscar Víctor Hernández, Mondragón, Enrique, Murcio-Pérez, José Martín Hernández, Márquez"
10.17309/tmfv.2025.2.09,high entropy alloys spall strength,"Determining the Effect of Core Strength Training on Dynamic Balance, Flexibility and Footwork Skill of Badminton Players",Physical Education Theory and Methodology,,,,https://doi.org/10.17309/tmfv.2025.2.09,,,,,,,2025-3-30,"Farooque, Sm, Sharina, Naorem, Ahsan Huda, Yumkhaibam, Amit, Dhar, Mukesh, Mitra, Prasanta Kumar, Das"
10.1111/jhn.70046,high entropy alloys spall strength,"Current Practices of Irish Dietitians Assessing and Monitoring Muscle Strength, Mass and Function: A Cross‐Sectional Survey",Journal of Human Nutrition and Dietetics,,,,https://doi.org/10.1111/jhn.70046,,,,,,,2025-3-30,"Emily, Morrin, Samuel, Donnelly, Aideen, McGuinness, Katherine L., Ford, Anne, Griffin"
10.30772/qjes.2024.153324.1376,high entropy alloys spall strength,Role of nano-Al2O3 in modifying the properties of ultra high performance concrete,Al-Qadisiyah Journal for Engineering Sciences,,,,https://doi.org/10.30772/qjes.2024.153324.1376,,,,,,,2025-3-30,"Hariprasad, Reddy, Mahaboob, K Mahaboob Peera, A., Surendra, Cholker, kumar, Meruva, Leelakar"
10.30574/ijsra.2025.14.3.2431,high entropy alloys spall strength,Compressive strength and statistical investigation of concrete made with bituminous sand,International Journal of Science and Research Archive,,,,https://doi.org/10.30574/ijsra.2025.14.3.2431,,,,,,,2025-3-30,"Chidiebere Sampson Ezenkwa, David Ogbonna Onwuka, Chinenye. E. Okere, Joan I. Arimanwa, Sylvia Ulari Onwuka"
10.1680/jensu.24.00121,high entropy alloys spall strength,Recycled aggregate concrete in bridge dry joints: a novel approach for strength prediction,Proceedings of the Institution of Civil Engineers - Engineering Sustainability,,,,https://doi.org/10.1680/jensu.24.00121,,,,,,,2025-3-30,"Rodrigo, Pierott, Jedson, Sousa, Sergio, Garcia, Vivian, Tam, Assed, Haddad"
10.70626/cardiouz-2025-2-00035,high entropy alloys spall strength,Значение индекса триглицериды/холестерин липопротеидов высокой плотности как предиктора больших сердечно-сосудистых событий,CARDIOLOGY OF UZBEKISTAN,,,,https://doi.org/10.70626/cardiouz-2025-2-00035,,,,,,,2025-3-30,"A, Kim, Р, Алиева, A, Shek"
10.33899/rdenj.2023.142545.1220,high entropy alloys spall strength,Evaluation of bond strength between various types of fiber posts and resin cements: An in vitro comparative study,Al-Rafidain Dental Journal,,,,https://doi.org/10.33899/rdenj.2023.142545.1220,,,,,,,2025-3-30,"Nada, Alwan"
10.3390/molecules30071542,high entropy alloys spall strength,Insights into the Antimicrobial Mechanisms of a Scorpion Defensin on Staphylococcus aureus Using Transcriptomic and Proteomic Analyses,Molecules,,,,https://doi.org/10.3390/molecules30071542,,,,,,,2025-3-30,"Xuhua, Yang, Haozhen, Zhang, Sijia, Lu, Yiyuan, Guo, Yitong, Li, Chenhu, Qin, Zheng, Zuo, Yingliang, Wu, Zhijian, Cao"
10.12928/jafost.v6i1.12666,high entropy alloys spall strength,Optimization of Temperature and Time for High-Quality Roasted Barley (Kolo),Journal of Agri-Food Science and Technology,,,,https://doi.org/10.12928/jafost.v6i1.12666,,,,,,,2025-3-30,"Tewodros Mebratie, Bimrew, Surafel, Yihune, Isabella, Nyambayo"
10.31980/eealjournal.v8i1.2609,high entropy alloys spall strength,EFL Learning Style Preferences of Junior High School Students,English Education and Applied Linguistics Journal (EEAL Journal),,,,https://doi.org/10.31980/eealjournal.v8i1.2609,,,,,,,2025-3-30,"Virna Alfiqa, Sopwani, Lucky Rahayu, Nurjamin, Eva Devi, Sofyawati"
10.1002/srin.202400884,high entropy alloys spall strength,Issues and Concern in Dissimilar Joining Including Additive Manufacturing with Specific Emphasis to Maraging Steels with other High‐Strength Steels—A Comprehensive Review,steel research international,,,,https://doi.org/10.1002/srin.202400884,,,,,,,2025-3-30,"Bharat, Behl, Tapas Kumar, Bandhopadhyay"
10.30574/wjarr.2025.25.3.0712,high entropy alloys spall strength,The impact of workplace safety training programs on reducing occupational hazards in high-risk industries,World Journal of Advanced Research and Reviews,,,,https://doi.org/10.30574/wjarr.2025.25.3.0712,,,,,,,2025-3-30,Kelvin Achi Mobosi
10.3390/rs17071225,high entropy alloys spall strength,A High-Resolution DEM-Based Method for Tracking Urban Pluvial–Fluvial Floods,Remote Sensing,,,,https://doi.org/10.3390/rs17071225,,,,,,,2025-3-30,"Yongshuai, Liang, Weihong, Liao, Hao, Wang"
10.1002/adfm.202425690,high entropy alloys spall strength,Crystal Growth Promotion Enables High‐Performance Te<sub>0.7</sub>Se<sub>0.3</sub> Thin‐Film Shortwave Infrared Photodetector for Multispectral Imaging Applications,Advanced Functional Materials,,,,https://doi.org/10.1002/adfm.202425690,,,,,,,2025-3-30,"Hongbo, Li, Chuanhao, Li, Meng, Peng, Kanghua, Li, Chao, Chen, Yuexing, Chen, Zhuanghao, Zheng, Zhenghua, Su, Guangxing, Liang, Shuo, Chen"
10.30574/wjarr.2025.25.3.0763,high entropy alloys spall strength,Case series: High-risk pregnancy monitoring in cases of pregnant women with reactive Hepatitis B,World Journal of Advanced Research and Reviews,,,,https://doi.org/10.30574/wjarr.2025.25.3.0763,,,,,,,2025-3-30,"Setyowati Dewi, Arysandy Monicha Desy, Wittiarika Ivon Dyah"
10.6108/kspe.2025.29.2.065,high entropy alloys spall strength,Development of a Facility for Assessing the Electromagnetic Performance of Radar Absorbing Materials in High Temperature,Journal of the Korean Society of Propulsion Engineers,,,,https://doi.org/10.6108/kspe.2025.29.2.065,,,,,,,2025-3-30,"Byungwoo, Choi, Taewoong, Kang, Sangmin, Baek, Hongjae, Kang, Jongkwang, Lee"
10.17148/iarjset.2025.12310,high entropy alloys spall strength,Enhancing Weld Quality in Dissimilar Aluminum Alloys through Friction Stir Welding Parameter Optimization,IARJSET,,,,https://doi.org/10.17148/iarjset.2025.12310,,,,,,,2025-3-29,
